,Unnamed: 0,coordinatorCountry,countryName,coordinator,totalCost,latitude,longitude,startDate,endDate,status,uni_lat,uni_lng
7835,7836,FR,France,SAINT-GOBAIN SULLY,1315162.5,46.0,2.0,2018-03-01,2023-04-30,SIGNED,47.76058949999999,2.3686052
7836,7837,FR,France,INSTITUT POLYTECHNIQUE DE GRENOBLE,123384.0,46.0,2.0,2017-09-18,2019-01-17,SIGNED,45.1911358,5.7173208
7837,7838,FR,France,Ecole Polytechnique of Paris,1497698.0,46.0,2.0,2017-09-01,2022-08-31,SIGNED,48.7142971,2.2112917
7838,7839,FR,France,CENTRALESUPELEC,173076.0,46.0,2.0,2017-10-01,2019-09-30,SIGNED,46.0,2.0
7839,7840,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,3986635.0,46.0,2.0,2015-12-01,2018-11-30,SIGNED,48.7888481,2.2759318
7840,7841,FR,France,TETRANE,71429.0,46.0,2.0,2015-07-01,2015-12-31,SIGNED,46.3041314,4.8273166
7841,7842,FR,France,UNIVERSITE DE LORRAINE,2810229.0,46.0,2.0,2017-01-01,2021-12-31,SIGNED,49.120343,6.162798
7842,7843,FR,France,UNIVERSITE LYON 1 CLAUDE BERNARD,1300000.0,46.0,2.0,2016-08-01,2021-07-31,SIGNED,45.7795871,4.8656025
7843,7844,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,1318145.0,46.0,2.0,2016-08-01,2021-07-31,SIGNED,48.7888481,2.2759318
7844,7845,FR,France,INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE,173076.0,46.0,2.0,2018-07-01,2020-06-30,SIGNED,46.0,2.0
7845,7846,FR,France,INSTITUT FRANCAIS DE LA VIGNE ET DU VIN,1999471.75,46.0,2.0,2015-04-01,2017-09-30,SIGNED,44.9193885,-0.6444071
7846,7847,FR,France,POLE OPTITEC,1402792.5,46.0,2.0,2017-01-01,2019-06-30,SIGNED,43.343034,5.437613
7847,7848,FR,France,UNIVERSITE GRENOBLE ALPES,173076.0,46.0,2.0,2018-09-01,2020-08-31,SIGNED,45.1914198,5.7672724
7848,7849,FR,France,ARCELORMITTAL MAIZIERES RESEARCH SA,6824336.25,46.0,2.0,2017-10-01,2022-09-30,SIGNED,49.2008974,6.149935699999999
7849,7850,FR,France,AGENCE DE L'ENVIRONNEMENT ET DE LA MAITRISE DE L'ENERGIE,1933671.5,46.0,2.0,2015-03-01,2018-02-28,SIGNED,48.5817936,7.7391798
7850,7851,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,11869121.93,46.0,2.0,2017-09-15,2022-09-14,SIGNED,48.8476037,2.2639934
7851,7852,FR,France,UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6,160050.0,46.0,2.0,2015-03-01,2016-08-31,SIGNED,48.8471036,2.357499
7852,7853,FR,France,UNIVERSITE PARIS I PANTHEON-SORBONNE,173076.0,46.0,2.0,2017-03-01,2019-02-28,SIGNED,48.8469373,2.344468
7853,7854,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1770375.0,46.0,2.0,2018-05-01,2023-04-30,SIGNED,48.8476037,2.2639934
7854,7855,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,2498485.0,46.0,2.0,2017-10-01,2022-09-30,SIGNED,48.8476037,2.2639934
7855,7856,FR,France,UNIVERSITE DE LIMOGES,3737239.56,46.0,2.0,2017-10-01,2021-09-30,SIGNED,45.826307,1.258409
7856,7857,FR,France,ZEPHY-SCIENCE,71429.0,46.0,2.0,2016-03-01,2016-07-31,SIGNED,46.0,2.0
7857,7858,FR,France,ENERGIESTRO SAS,71429.0,46.0,2.0,2016-02-01,2016-05-31,SIGNED,46.0,2.0
7858,7859,FR,France,UNIVERSITE PARIS 13,185076.0,46.0,2.0,2015-10-01,2018-04-02,CLOSED,48.95620900000001,2.341461
7859,7860,FR,France,ORGANISATION FOR ECONOMIC CO-OPERATION AND DEVELOPMENT,1500000.0,46.0,2.0,2016-01-15,2019-01-14,SIGNED,46.0,2.0
7860,7861,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1649237.5,46.0,2.0,2016-01-01,2020-12-31,SIGNED,48.8476037,2.2639934
7861,7862,FR,France,OFFICE NATIONAL D'ETUDES ET DE RECHERCHES AEROSPATIALES,5815181.25,46.0,2.0,2018-06-01,2021-05-31,SIGNED,48.7146723,2.2327094
7862,7863,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,10220249.5,46.0,2.0,2017-05-01,2021-04-30,SIGNED,46.0,2.0
7863,7864,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1494738.0,46.0,2.0,2018-01-01,2022-12-31,SIGNED,48.8476037,2.2639934
7864,7865,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,185076.0,46.0,2.0,2015-09-01,2017-08-31,SIGNED,48.8476037,2.2639934
7865,7866,FR,France,UNIVERSITE PARIS-SUD,3786160.0,46.0,2.0,2017-01-01,2020-12-31,SIGNED,48.6976847,2.1764839
7866,7867,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,185076.0,46.0,2.0,2017-04-01,2019-03-31,SIGNED,48.8476037,2.2639934
7867,7868,FR,France,GENES'INK,3035278.75,46.0,2.0,2016-09-01,2018-08-31,SIGNED,46.0,2.0
7868,7869,FR,France,ECOLE NORMALE SUPERIEURE,185076.0,46.0,2.0,2018-09-03,2020-09-02,SIGNED,48.8422058,2.3451689
7869,7870,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1476672.0,46.0,2.0,2018-02-01,2023-01-31,SIGNED,48.8476037,2.2639934
7870,7871,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,185076.0,46.0,2.0,2015-09-01,2017-08-31,CLOSED,48.8476037,2.2639934
7871,7872,FR,France,INSTITUT CURIE,185076.0,46.0,2.0,2016-04-01,2018-03-31,SIGNED,48.843302,2.3445109
7872,7873,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1493750.0,46.0,2.0,2018-04-01,2023-03-31,SIGNED,46.0,2.0
7873,7874,FR,France,ALTRAN TECHNOLOGIES,824873.75,46.0,2.0,2018-03-01,2021-02-28,SIGNED,46.0,2.0
7874,7875,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1499928.87,46.0,2.0,2017-04-01,2022-03-31,SIGNED,48.8476037,2.2639934
7875,7876,FR,France,UNIVERSITE DE BORDEAUX,185076.0,46.0,2.0,2016-11-01,2018-10-31,TERMINATED,44.8249624,-0.606799
7876,7877,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2015-09-01,2017-08-31,SIGNED,48.8476037,2.2639934
7877,7878,FR,France,UNIVERSITE GRENOBLE ALPES,2434742.51,46.0,2.0,2017-10-01,2022-09-30,SIGNED,45.1914198,5.7672724
7878,7879,FR,France,FONDATION SCIENCES MATHEMATIQUES DE PARIS,6278400.0,46.0,2.0,2017-09-01,2022-08-31,SIGNED,46.0,2.0
7879,7880,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,4671583.68,46.0,2.0,2018-01-01,2021-12-31,SIGNED,48.8476037,2.2639934
7880,7881,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,150000.0,46.0,2.0,2017-07-01,2018-12-31,SIGNED,48.8476037,2.2639934
7881,7882,FR,France,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,1211055.0,46.0,2.0,2015-08-01,2020-07-31,SIGNED,43.7169594,7.2670603
7882,7883,FR,France,ECOLE NORMALE SUPERIEURE DE RENNES,1885566.0,46.0,2.0,2018-09-01,2023-08-31,SIGNED,48.04588440000001,-1.7456349
7883,7884,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2019-02-01,2021-01-31,SIGNED,48.8476037,2.2639934
7884,7885,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1621250.0,46.0,2.0,2018-06-01,2023-05-31,SIGNED,48.8476037,2.2639934
7885,7886,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,7787192.5,46.0,2.0,2017-09-01,2021-08-31,SIGNED,46.0,2.0
7886,7887,FR,France,CASCADE,71429.0,46.0,2.0,2015-06-01,2015-11-30,SIGNED,46.0,2.0
7887,7888,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,4999778.75,46.0,2.0,2017-01-01,2020-12-31,SIGNED,48.7888481,2.2759318
7888,7889,FR,France,UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6,173076.0,46.0,2.0,2017-03-01,2019-02-28,SIGNED,48.8471036,2.357499
7889,7890,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2018-05-01,2020-04-30,SIGNED,48.8476037,2.2639934
7890,7891,FR,France,FRANCE DEVELOPPEMENT CONSEIL (FDC)SARL,2590461.25,46.0,2.0,2015-01-01,2017-12-31,SIGNED,48.8428526,2.4293727
7891,7892,FR,France,INSTITUT DE PHYSIQUE DU GLOBE DE PARIS,185076.0,46.0,2.0,2018-08-01,2020-07-31,SIGNED,48.8447733,2.356462
7892,7893,FR,France,ECOLE SUPERIEURE DE PHYSIQUE ET DECHIMIE INDUSTRIELLES DE LA VILLE DEPARIS,3027637.5,46.0,2.0,2015-09-01,2020-02-29,SIGNED,48.841427,2.347206
7893,7894,FR,France,UNIVERSITE DE FRANCHE-COMTE,173076.0,46.0,2.0,2018-10-01,2020-09-30,SIGNED,47.2405045,6.0226187
7894,7895,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,232160.4,46.0,2.0,2019-01-01,2021-12-31,SIGNED,48.8476037,2.2639934
7895,7896,FR,France,INSTITUT PASTEUR,173076.0,46.0,2.0,2017-09-01,2019-08-31,SIGNED,48.8403734,2.3112488
7896,7897,FR,France,DAMAVAN IMAGING,71429.0,46.0,2.0,2018-06-01,2018-11-30,SIGNED,46.0,2.0
7897,7898,FR,France,SKF AEROSPACE FRANCE,2388531.25,46.0,2.0,2016-01-01,2020-12-31,SIGNED,44.997817,4.982811
7898,7899,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,30953030.33,46.0,2.0,2015-01-01,2019-12-31,SIGNED,46.0,2.0
7899,7900,FR,France,AGENCE NATIONALE DE LA RECHERCHE,15592250.0,46.0,2.0,2016-02-01,2021-01-31,SIGNED,46.0,2.0
7900,7901,FR,France,UNIVERSITE DE LILLE,2499400.0,46.0,2.0,2019-03-01,2024-02-29,SIGNED,50.6283462,3.0739621
7901,7902,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1992154.0,46.0,2.0,2016-10-01,2021-09-30,SIGNED,48.8476037,2.2639934
7902,7903,FR,France,ELVESYS SAS,86250.0,46.0,2.0,2017-09-01,2018-08-31,SIGNED,46.0,2.0
7903,7904,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1696936.74,46.0,2.0,2016-01-01,2020-12-31,SIGNED,48.8476037,2.2639934
7904,7905,FR,France,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION PARIS ILE-DE-FRANCE,1499865.0,46.0,2.0,2018-05-01,2023-04-30,SIGNED,48.8740532,2.3015154
7905,7906,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,2739602.5,46.0,2.0,2018-01-01,2020-12-31,SIGNED,48.8476037,2.2639934
7906,7907,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,3545458.56,46.0,2.0,2015-10-01,2019-09-30,SIGNED,48.8476037,2.2639934
7907,7908,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2019-09-01,2021-08-31,SIGNED,48.8476037,2.2639934
7908,7909,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,6478663.25,46.0,2.0,2018-05-01,2022-04-30,SIGNED,46.0,2.0
7909,7910,FR,France,INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE,1330463.0,46.0,2.0,2017-09-01,2022-08-31,SIGNED,46.0,2.0
7910,7911,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1439893.0,46.0,2.0,2018-01-01,2022-12-31,SIGNED,48.8476037,2.2639934
7911,7912,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1082450.0,46.0,2.0,2017-04-01,2022-03-31,SIGNED,48.8476037,2.2639934
7912,7913,FR,France,UNIVERSITE PARIS DIDEROT - PARIS 7,2198150.99,46.0,2.0,2017-04-01,2022-03-31,SIGNED,48.8300812,2.3815815
7913,7914,FR,France,INSTITUT PASTEUR,1900843.75,46.0,2.0,2018-09-01,2023-08-31,SIGNED,48.8403734,2.3112488
7914,7915,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1497691.0,46.0,2.0,2018-02-01,2023-01-31,SIGNED,48.8476037,2.2639934
7915,7916,FR,France,PDC LINE PHARMA,71429.0,46.0,2.0,2016-08-01,2017-02-28,SIGNED,46.0,2.0
7916,7917,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1255000.0,46.0,2.0,2016-09-01,2021-08-31,SIGNED,46.0,2.0
7917,7918,FR,France,UNIVERSITE DE PERPIGNAN,185076.0,46.0,2.0,2017-09-01,2019-08-31,SIGNED,42.6820428,2.8988733
7918,7919,FR,France,AIRBUS SAS,27802829.78,46.0,2.0,2016-09-01,2019-12-31,SIGNED,46.0,2.0
7919,7920,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1472425.0,46.0,2.0,2015-09-01,2020-08-31,SIGNED,48.8476037,2.2639934
7920,7921,FR,France,ECOLE SUPERIEURE DE PHYSIQUE ET DECHIMIE INDUSTRIELLES DE LA VILLE DEPARIS,1656250.0,46.0,2.0,2017-04-01,2022-03-31,SIGNED,48.841427,2.347206
7921,7922,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1996947.0,46.0,2.0,2015-10-01,2020-09-30,SIGNED,46.0,2.0
7922,7923,FR,France,LYON CONFLUENCE,29119448.36,46.0,2.0,2016-02-01,2021-01-31,SIGNED,45.740218,4.8174147
7923,7924,FR,France,INSTITUT PASTEUR,1791250.0,46.0,2.0,2016-02-01,2021-01-31,SIGNED,48.8403734,2.3112488
7924,7925,FR,France,UNIVERSITE DE BORDEAUX,3779224.56,46.0,2.0,2015-06-01,2019-05-31,SIGNED,44.8249624,-0.606799
7925,7926,FR,France,MODULEUS SAS,71429.0,46.0,2.0,2017-10-01,2018-03-31,SIGNED,47.4295164,0.6901776
7926,7927,FR,France,INSTITUT DE RECHERCHE ET DE COORDINATION ACOUSTIQUE MUSIQUE - IRCAM,4258418.75,46.0,2.0,2016-12-01,2020-05-31,SIGNED,48.8598802,2.351414
7927,7928,FR,France,INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE,149750.0,46.0,2.0,2016-09-01,2018-02-28,SIGNED,46.0,2.0
7928,7929,FR,France,EURECOM,2358768.94,46.0,2.0,2015-10-01,2020-09-30,SIGNED,43.614386,7.071124999999999
7929,7930,FR,France,INSTITUT CURIE,150000.0,46.0,2.0,2017-02-01,2018-07-31,SIGNED,48.843302,2.3445109
7930,7931,FR,France,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE REGION OCCITANIE,250527.5,46.0,2.0,2017-01-01,2018-12-31,SIGNED,43.5804822,3.9395375
7931,7932,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,173076.0,46.0,2.0,2019-03-19,2021-03-18,SIGNED,46.0,2.0
7932,7933,FR,France,THALES COMMUNICATIONS & SECURITY SAS,3057549.0,46.0,2.0,2015-01-01,2017-12-31,SIGNED,46.0,2.0
7933,7934,FR,France,FONDATION NATIONALE DES SCIENCES POLITIQUES,173076.0,46.0,2.0,2018-09-01,2020-08-31,SIGNED,46.0,2.0
7934,7935,FR,France,WORLD GAMING FEDERATION,71429.0,46.0,2.0,2016-01-01,2016-06-30,SIGNED,46.0,2.0
7935,7936,FR,France,ECOLE SUPERIEURE DE PHYSIQUE ET DECHIMIE INDUSTRIELLES DE LA VILLE DEPARIS,92538.0,46.0,2.0,2015-11-01,2016-10-31,SIGNED,48.841427,2.347206
7936,7937,FR,France,COMPAGNIE MARITIME D EXPERTISES SA,82500.0,46.0,2.0,2017-09-01,2018-08-31,TERMINATED,46.0,2.0
7937,7938,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1999844.0,46.0,2.0,2015-09-01,2020-08-31,SIGNED,46.0,2.0
7938,7939,FR,France,SORBONNE UNIVERSITE,185076.0,46.0,2.0,2018-04-01,2020-03-31,SIGNED,46.0,2.0
7939,7940,FR,France,SUNAERO - HELITEST,71429.0,46.0,2.0,2015-02-01,2015-07-31,SIGNED,45.8911806,4.823711299999999
7940,7941,FR,France,INSTITUT CURIE,3473026.0,46.0,2.0,2016-01-01,2019-12-31,SIGNED,48.843302,2.3445109
7941,7942,FR,France,THALES SA,998900.0,46.0,2.0,2016-11-01,2018-10-31,SIGNED,46.0,2.0
7942,7943,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1266731.0,46.0,2.0,2017-09-01,2022-08-31,SIGNED,48.8476037,2.2639934
7943,7944,FR,France,UNIVERSITE DE PAU ET DES PAYS DE L'ADOUR,129807.0,46.0,2.0,2016-03-01,2017-08-31,SIGNED,43.3150753,-0.365641
7944,7945,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,5754828.75,46.0,2.0,2018-10-01,2022-09-30,SIGNED,46.0,2.0
7945,7946,FR,France,CENTRE HOSPITALIER UNIVERSITAIRE,6510741.95,46.0,2.0,2015-09-01,2019-08-31,SIGNED,46.0,2.0
7946,7947,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,7783352.0,46.0,2.0,2017-11-01,2020-10-31,SIGNED,48.7888481,2.2759318
7947,7948,FR,France,UNIVERSITE PARIS I PANTHEON-SORBONNE,2500000.0,46.0,2.0,2016-01-01,2020-12-31,SIGNED,48.8469373,2.344468
7948,7949,FR,France,THALES ALENIA SPACE FRANCE,1036876.89,46.0,2.0,2015-01-01,2017-09-30,SIGNED,43.540371,6.955838
7949,7950,FR,France,DAMAE MEDICAL,71429.0,46.0,2.0,2015-04-01,2015-09-30,SIGNED,46.0,2.0
7950,7951,FR,France,AEROSPACE VALLEY,2082065.94,46.0,2.0,2015-01-01,2016-12-31,SIGNED,46.0,2.0
7951,7952,FR,France,CLIMATE KIC,1530053.75,46.0,2.0,2016-11-01,2018-10-31,SIGNED,52.0854803,5.1690976
7952,7953,FR,France,INSTITUT MAX VON LAUE - PAUL LANGEVIN,3983750.0,46.0,2.0,2017-01-01,2020-12-31,SIGNED,45.2066097,5.6935792
7953,7954,FR,France,INSTITUT PASTEUR,173076.0,46.0,2.0,2015-10-01,2017-09-30,SIGNED,48.8403734,2.3112488
7954,7955,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,3865769.64,46.0,2.0,2017-01-01,2020-12-31,SIGNED,48.8476037,2.2639934
7955,7956,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,2499505.0,46.0,2.0,2019-02-01,2024-01-31,SIGNED,48.8476037,2.2639934
7956,7957,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2018-10-01,2020-09-30,SIGNED,48.8476037,2.2639934
7957,7958,FR,France,GMI AERO SAS,71429.0,46.0,2.0,2015-01-01,2015-06-30,CLOSED,48.8755383,2.3417576
7958,7959,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2015-07-20,2017-07-19,CLOSED,48.8476037,2.2639934
7959,7960,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,1498618.0,46.0,2.0,2018-06-01,2023-05-31,SIGNED,46.0,2.0
7960,7961,FR,France,GRAND ACCELERATEUR NATIONAL D'IONS LOURDS,10000000.0,46.0,2.0,2016-03-01,2020-02-29,SIGNED,49.21216980000001,-0.3596723
7961,7962,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,1669465.0,46.0,2.0,2018-09-01,2023-08-31,SIGNED,48.7888481,2.2759318
7962,7963,FR,France,INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE,7986747.5,46.0,2.0,2016-03-01,2020-02-29,SIGNED,46.0,2.0
7963,7964,FR,France,UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6,173076.0,46.0,2.0,2017-09-01,2019-08-31,SIGNED,48.8471036,2.357499
7964,7965,FR,France,MICRO DB SA,363497.5,46.0,2.0,2017-09-01,2020-08-31,SIGNED,46.0,2.0
7965,7966,FR,France,SOLTILES SAS,2203904.25,46.0,2.0,2016-10-01,2018-09-30,SIGNED,46.0,2.0
7966,7967,FR,France,ELVESYS SAS,185076.0,46.0,2.0,2017-09-01,2019-08-31,SIGNED,46.0,2.0
7967,7968,FR,France,INSTITUT PASTEUR,185076.0,46.0,2.0,2016-05-01,2018-04-30,SIGNED,48.8403734,2.3112488
7968,7969,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,185076.0,46.0,2.0,2019-03-13,2021-03-12,SIGNED,48.8476037,2.2639934
7969,7970,FR,France,BLACK HOLE LAB,185076.0,46.0,2.0,2018-08-01,2020-07-31,SIGNED,46.0,2.0
7970,7971,FR,France,REGULAXIS,3008500.0,46.0,2.0,2017-06-01,2019-05-31,SIGNED,48.89411399999999,2.4328576
7971,7972,FR,France,UNIVERSITE DE LILLE II - DROIT ET SANTE,173076.0,46.0,2.0,2017-12-01,2019-11-30,SIGNED,50.6039295,3.0323476
7972,7973,FR,France,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,264668.4,46.0,2.0,2017-11-01,2020-10-31,SIGNED,48.7888481,2.2759318
7973,7974,FR,France,ELVESYS SAS,173076.0,46.0,2.0,2018-01-08,2020-01-07,SIGNED,46.0,2.0
7974,7975,FR,France,INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,5671945.0,46.0,2.0,2016-03-01,2020-02-29,SIGNED,43.604652,1.444209
7975,7976,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1491868.0,46.0,2.0,2016-06-01,2021-05-31,SIGNED,48.8476037,2.2639934
7976,7977,FR,France,AGENCE NATIONALE POUR LA GESTION DES DECHETS RADIOACTIFS,1785943.96,46.0,2.0,2015-06-01,2017-11-30,SIGNED,48.845228,2.3700969
7977,7978,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,200119.5,46.0,2.0,2015-12-01,2018-10-31,SIGNED,46.0,2.0
7978,7979,FR,France,UNIVERSITE LYON 1 CLAUDE BERNARD,185076.0,46.0,2.0,2015-06-01,2017-05-31,TERMINATED,45.7795871,4.8656025
7979,7980,FR,France,INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE,1885248.0,46.0,2.0,2016-04-01,2021-03-31,SIGNED,46.0,2.0
7980,7981,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1982401.0,46.0,2.0,2015-10-01,2020-09-30,SIGNED,48.8476037,2.2639934
7981,7982,FR,France,UNIVERSITE DE STRASBOURG,173076.0,46.0,2.0,2018-12-01,2020-11-30,SIGNED,48.5790692,7.766454499999999
7982,7983,FR,France,CENTRE INTERNATIONAL DE RECHERCHE AUX FRONTIERES DE LA CHIMIE,1762488.0,46.0,2.0,2018-01-01,2022-12-31,SIGNED,46.0,2.0
7983,7984,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,185076.0,46.0,2.0,2015-07-12,2017-07-11,SIGNED,48.8476037,2.2639934
7984,7985,FR,France,UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6,3798206.5,46.0,2.0,2015-01-01,2018-12-31,SIGNED,48.8471036,2.357499
7985,7986,FR,France,INSTITUT DE RECHERCHE POUR LE DEVELOPPEMENT,1217982.5,46.0,2.0,2015-05-01,2017-04-30,SIGNED,46.0,2.0
7986,7987,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1500000.0,46.0,2.0,2016-05-01,2021-04-30,SIGNED,48.8476037,2.2639934
7987,7988,FR,France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,185076.0,46.0,2.0,2017-01-01,2018-12-31,SIGNED,46.0,2.0
7988,7989,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2016-03-01,2018-02-28,SIGNED,48.8476037,2.2639934
7989,7990,FR,France,ETPN ASSOCIATION,1999050.0,46.0,2.0,2017-10-01,2020-09-30,SIGNED,46.0,2.0
7990,7991,FR,France,PRECISE FRANCE,499998.75,46.0,2.0,2017-02-01,2020-01-31,SIGNED,46.13783309999999,6.380665
7991,7992,FR,France,SORBONNE UNIVERSITE,185076.0,46.0,2.0,2018-09-01,2020-08-31,SIGNED,46.0,2.0
7992,7993,FR,France,QIVIVO,71429.0,46.0,2.0,2015-12-01,2016-03-31,SIGNED,47.2066204,-1.5629438
7993,7994,FR,France,VECTALYS SAS,71429.0,46.0,2.0,2017-03-01,2017-08-31,SIGNED,46.0,2.0
7994,7995,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,1091688.0,46.0,2.0,2015-09-01,2020-08-31,SIGNED,48.8476037,2.2639934
7995,7996,FR,France,INSTITUT NATIONAL DE RECHERCHE ENINFORMATIQUE ET AUTOMATIQUE,1498751.25,46.0,2.0,2017-07-01,2022-06-30,SIGNED,46.0,2.0
7996,7997,FR,France,BULL SAS,10131848.75,46.0,2.0,2017-12-01,2020-11-30,SIGNED,46.0,2.0
7997,7998,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,173076.0,46.0,2.0,2015-04-01,2017-03-31,SIGNED,48.8476037,2.2639934
7998,7999,FR,France,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,3487580.0,46.0,2.0,2017-10-01,2022-09-30,SIGNED,48.8476037,2.2639934
7999,8000,FR,France,ECOV,71429.0,46.0,2.0,2017-03-01,2017-08-31,SIGNED,48.8514417,2.4014463
8000,8001,FR,France,FONDATION EUROPEENNE DE LA SCIENCE,3000000.0,46.0,2.0,2016-01-01,2018-12-31,SIGNED,48.58492469999999,7.7546724
8001,8002,FR,France,CENTRE TECHNIQUE DES INDUSTRIES MECANIQUES,936750.0,46.0,2.0,2018-03-01,2020-08-31,SIGNED,49.205163,2.607743
